%iy id it imin Q* QH QE Qs Qf Wind RH Td press rain Kdn snow ldown fcld wuh xsmd lai_hr Kdiff Kdir Wd
2017 184 19 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 84 7.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 160
2017 184 20 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 86 7.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 180
2017 184 21 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 92 7.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 160
2017 184 22 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 93 8.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 230
2017 184 23 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.1 88 9.2 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 200
2017 184 0 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.1 90 9.3 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 190
2017 185 1 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 91 9.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 210
2017 185 2 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 90 9.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 250
2017 185 3 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.1 88 10.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 220
2017 185 4 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.1 89 10.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 230
2017 185 5 60 -999.0 -999.0 -999.0 -999.0 -999.0 4.1 89 10.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 230
2017 185 6 60 -999.0 -999.0 -999.0 -999.0 -999.0 4.1 92 10.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 230
2017 185 7 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.1 92 10.3 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 230
2017 185 8 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.1 90 10.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 220
2017 185 9 60 -999.0 -999.0 -999.0 -999.0 -999.0 5.1 96 10.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 240
2017 185 10 60 -999.0 -999.0 -999.0 -999.0 -999.0 4.1 98 10.1 -999.0 -999.0 12 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 12 0 230
2017 185 11 60 -999.0 -999.0 -999.0 -999.0 -999.0 4.1 99 10.4 -999.0 -999.0 137 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 91 220 220
2017 185 12 60 -999.0 -999.0 -999.0 -999.0 -999.0 5.1 100 11.0 -999.0 -999.0 126 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 122 13 230
2017 185 13 60 -999.0 -999.0 -999.0 -999.0 -999.0 5.1 97 10.9 -999.0 -999.0 156 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 144 32 230
2017 185 14 60 -999.0 -999.0 -999.0 -999.0 -999.0 6.2 92 11.1 -999.0 -999.0 160 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 136 68 240
2017 185 15 60 -999.0 -999.0 -999.0 -999.0 -999.0 7.7 94 12.0 -999.0 -999.0 264 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 139 389 240
2017 185 16 60 -999.0 -999.0 -999.0 -999.0 -999.0 6.2 92 10.9 -999.0 -999.0 170 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 100 284 240
2017 185 17 60 -999.0 -999.0 -999.0 -999.0 -999.0 6.2 95 10.6 -999.0 -999.0 38 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 38 0 240
2017 185 18 60 -999.0 -999.0 -999.0 -999.0 -999.0 5.1 94 11.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 240
