%iy id it imin Q* QH QE Qs Qf Wind RH Td press rain Kdn snow ldown fcld wuh xsmd lai_hr Kdiff Kdir Wd
1997 182 7 0 -999.0 -999.0 -999.0 -999.0 -999.0 1.2 78 19.6 -999.0 -999.0 296 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 733 170
1997 182 8 0 -999.0 -999.0 -999.0 -999.0 -999.0 1.2 69 21.6 -999.0 -999.0 482 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 844 200
1997 182 9 0 -999.0 -999.0 -999.0 -999.0 -999.0 0.6 61 23.6 -999.0 -999.0 660 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 7 908 270
1997 182 10 0 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 56 24.4 -999.0 -999.0 808 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 26 947 260
1997 182 11 0 -999.0 -999.0 -999.0 -999.0 -999.0 1.2 51 24.3 -999.0 -999.0 887 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 17 973 250
1997 182 12 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.8 49 24.1 -999.0 -999.0 903 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 982 330
1997 182 13 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.0 48 24.2 -999.0 -999.0 894 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 7 979 310
1997 182 14 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.5 47 25.0 -999.0 -999.0 817 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 3 962 310
1997 182 15 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.9 45 24.5 -999.0 -999.0 683 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 934 260
1997 182 16 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.9 48 24.7 -999.0 -999.0 521 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 877 320
1997 182 17 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.7 51 24.8 -999.0 -999.0 343 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 778 310
1997 182 18 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.7 56 24.1 -999.0 -999.0 205 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 20 601 310
1997 182 19 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.1 62 23.3 -999.0 -999.0 96 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 69 190 310
1997 182 20 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.0 67 22.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 320
1997 182 21 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.8 72 21.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 320
1997 182 22 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.2 76 21.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 310
1997 182 23 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.8 80 20.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 310
1997 183 0 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.2 84 19.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 300
1997 183 1 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.2 84 19.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 300
1997 183 2 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.2 86 18.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 300
1997 183 3 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.5 89 18.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 270
1997 183 4 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.5 90 18.2 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 280
1997 183 5 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.5 89 18.4 -999.0 -999.0 39 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 39 0 300
1997 183 6 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.4 84 19.0 -999.0 -999.0 147 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 12 513 330
1997 183 7 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.8 75 20.6 -999.0 -999.0 295 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 730 320
1997 183 8 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.4 67 22.4 -999.0 -999.0 486 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 842 330
1997 183 9 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.5 58 24.4 -999.0 -999.0 677 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 24 908 310
1997 183 10 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.9 50 25.5 -999.0 -999.0 832 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 49 950 310
1997 183 11 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.8 45 26.1 -999.0 -999.0 917 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 48 973 260
1997 183 12 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 43 27.2 -999.0 -999.0 947 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 45 980 250
1997 183 13 0 -999.0 -999.0 -999.0 -999.0 -999.0 1.9 41 27.6 -999.0 -999.0 913 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 29 977 260
1997 183 14 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 37 27.9 -999.0 -999.0 833 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 16 964 260
1997 183 15 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 36 28.4 -999.0 -999.0 700 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 933 260
1997 183 16 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.8 36 29.6 -999.0 -999.0 534 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 876 260
1997 183 17 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.5 37 29.7 -999.0 -999.0 345 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 782 260
1997 183 18 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.0 36 29.0 -999.0 -999.0 194 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 3 622 260
1997 183 19 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.5 35 27.7 -999.0 -999.0 82 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 44 273 260
1997 183 20 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.7 46 26.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 270
1997 183 21 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.9 56 24.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 310
1997 183 22 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.4 62 23.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 310
1997 183 23 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.4 64 23.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 340
1997 184 0 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.7 68 22.2 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 51
1997 184 1 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.6 71 21.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 360
1997 184 2 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.1 73 21.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 210
1997 184 3 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.5 75 20.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 223
1997 184 4 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.6 77 20.3 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 113
1997 184 5 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.3 78 20.2 -999.0 -999.0 17 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 17 0 310
1997 184 6 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.3 78 20.2 -999.0 -999.0 124 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 511 300
1997 184 7 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.3 73 21.0 -999.0 -999.0 237 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 730 320
1997 184 8 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.5 64 22.8 -999.0 -999.0 410 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 842 260
1997 184 9 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.3 51 25.6 -999.0 -999.0 638 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 910 250
1997 184 10 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.0 38 28.4 -999.0 -999.0 796 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 10 954 290
1997 184 11 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.3 32 31.0 -999.0 -999.0 813 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 976 280
1997 184 12 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.0 32 30.7 -999.0 -999.0 740 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 983 250
1997 184 13 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.3 40 28.1 -999.0 -999.0 616 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 977 310
1997 184 14 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.8 61 25.6 -999.0 -999.0 482 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 945 310
1997 184 15 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.4 79 23.3 -999.0 -999.0 403 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 902 300
1997 184 16 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.6 84 22.4 -999.0 -999.0 314 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 842 310
1997 184 17 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.6 82 22.7 -999.0 -999.0 251 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 741 300
1997 184 18 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.6 78 23.6 -999.0 -999.0 146 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 550 320
1997 184 19 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.9 77 23.8 -999.0 -999.0 66 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 52 99 310
1997 184 20 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.4 84 23.3 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 320
1997 184 21 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.9 90 22.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 320
1997 184 22 0 -999.0 -999.0 -999.0 -999.0 -999.0 7.3 94 22.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 340
1997 184 23 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.1 91 22.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 340
1997 185 0 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.2 86 22.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 340
1997 185 1 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.1 80 22.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 330
1997 185 2 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.1 79 22.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 340
1997 185 3 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.1 78 21.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 350
1997 185 4 0 -999.0 -999.0 -999.0 -999.0 -999.0 7.8 76 21.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 360
1997 185 5 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.4 73 20.5 -999.0 -999.0 8 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 8 0 20
1997 185 6 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.9 69 20.8 -999.0 -999.0 105 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 105 0 50
1997 185 7 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.9 65 21.4 -999.0 -999.0 158 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 72 202 60
1997 185 8 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.9 65 21.8 -999.0 -999.0 241 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 845 120
1997 185 9 0 -999.0 -999.0 -999.0 -999.0 -999.0 7.1 64 22.5 -999.0 -999.0 283 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 167 163 200
1997 185 10 0 -999.0 -999.0 -999.0 -999.0 -999.0 7.8 67 22.8 -999.0 -999.0 317 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 285 39 270
1997 185 11 0 -999.0 -999.0 -999.0 -999.0 -999.0 7.8 70 22.8 -999.0 -999.0 338 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 315 26 250
1997 185 12 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.2 77 22.7 -999.0 -999.0 343 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 343 0 280
1997 185 13 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.5 78 22.6 -999.0 -999.0 345 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 345 0 250
1997 185 14 0 -999.0 -999.0 -999.0 -999.0 -999.0 9.1 78 22.0 -999.0 -999.0 341 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 341 0 250
1997 185 15 0 -999.0 -999.0 -999.0 -999.0 -999.0 9.8 79 21.7 -999.0 -999.0 331 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 316 20 260
1997 185 16 0 -999.0 -999.0 -999.0 -999.0 -999.0 9.8 74 21.2 -999.0 -999.0 297 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 860 320
1997 185 17 0 -999.0 -999.0 -999.0 -999.0 -999.0 9.8 69 21.3 -999.0 -999.0 231 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 771 350
1997 185 18 0 -999.0 -999.0 -999.0 -999.0 -999.0 10.6 65 20.6 -999.0 -999.0 125 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 610 350
1997 185 19 0 -999.0 -999.0 -999.0 -999.0 -999.0 9.9 71 20.6 -999.0 -999.0 15 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 198 350
1997 185 20 0 -999.0 -999.0 -999.0 -999.0 -999.0 9.8 77 20.3 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 10
1997 185 21 0 -999.0 -999.0 -999.0 -999.0 -999.0 9.8 84 20.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 50
1997 185 22 0 -999.0 -999.0 -999.0 -999.0 -999.0 9.1 84 20.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 185 23 0 -999.0 -999.0 -999.0 -999.0 -999.0 9.7 85 20.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 186 0 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.8 86 20.1 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 186 1 0 -999.0 -999.0 -999.0 -999.0 -999.0 9.7 84 20.3 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 186 2 0 -999.0 -999.0 -999.0 -999.0 -999.0 9.9 82 20.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 186 3 0 -999.0 -999.0 -999.0 -999.0 -999.0 11.2 82 20.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 186 4 0 -999.0 -999.0 -999.0 -999.0 -999.0 10.6 76 20.1 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 90
1997 186 5 0 -999.0 -999.0 -999.0 -999.0 -999.0 10.2 73 20.5 -999.0 -999.0 3 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 3 0 80
1997 186 6 0 -999.0 -999.0 -999.0 -999.0 -999.0 9.8 69 20.7 -999.0 -999.0 63 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 45 72 90
1997 186 7 0 -999.0 -999.0 -999.0 -999.0 -999.0 9.9 67 20.6 -999.0 -999.0 136 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 740 100
1997 186 8 0 -999.0 -999.0 -999.0 -999.0 -999.0 10.3 63 20.6 -999.0 -999.0 242 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 853 90
1997 186 9 0 -999.0 -999.0 -999.0 -999.0 -999.0 10.6 62 20.8 -999.0 -999.0 329 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 915 110
1997 186 10 0 -999.0 -999.0 -999.0 -999.0 -999.0 10.8 62 21.2 -999.0 -999.0 443 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 951 120
1997 186 11 0 -999.0 -999.0 -999.0 -999.0 -999.0 11.2 63 21.4 -999.0 -999.0 477 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 970 130
1997 186 12 0 -999.0 -999.0 -999.0 -999.0 -999.0 10.6 65 21.2 -999.0 -999.0 477 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 977 140
1997 186 13 0 -999.0 -999.0 -999.0 -999.0 -999.0 10.9 65 21.3 -999.0 -999.0 451 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 274 196 150
1997 186 14 0 -999.0 -999.0 -999.0 -999.0 -999.0 10.6 65 21.2 -999.0 -999.0 352 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 197 183 190
1997 186 15 0 -999.0 -999.0 -999.0 -999.0 -999.0 10.2 67 21.4 -999.0 -999.0 281 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 156 167 190
1997 186 16 0 -999.0 -999.0 -999.0 -999.0 -999.0 10.7 65 21.1 -999.0 -999.0 183 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 169 23 260
1997 186 17 0 -999.0 -999.0 -999.0 -999.0 -999.0 10.1 67 20.9 -999.0 -999.0 172 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 126 0 250
1997 186 18 0 -999.0 -999.0 -999.0 -999.0 -999.0 9.5 68 20.7 -999.0 -999.0 160 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 60 0 172
1997 186 19 0 -999.0 -999.0 -999.0 -999.0 -999.0 9.0 69 20.6 -999.0 -999.0 148 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 8 0 194
1997 186 20 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.4 70 20.4 -999.0 -999.0 137 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 192
1997 186 21 0 -999.0 -999.0 -999.0 -999.0 -999.0 7.8 72 20.3 -999.0 -999.0 125 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 152
1997 186 22 0 -999.0 -999.0 -999.0 -999.0 -999.0 7.2 73 20.1 -999.0 -999.0 114 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 172
1997 186 23 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.7 74 20.0 -999.0 -999.0 102 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 127
1997 187 0 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.1 75 19.8 -999.0 -999.0 91 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 90
1997 187 1 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 77 19.7 -999.0 -999.0 79 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 90
1997 187 2 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.0 78 19.5 -999.0 -999.0 67 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 90
1997 187 3 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.4 79 19.3 -999.0 -999.0 56 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 100
1997 187 4 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.8 80 19.2 -999.0 -999.0 44 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 107
1997 187 5 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.3 81 19.0 -999.0 -999.0 33 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 9 0 107
1997 187 6 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.7 83 18.9 -999.0 -999.0 21 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 13 0 110
1997 187 7 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 84 18.7 -999.0 -999.0 9 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 9 0 120
1997 187 8 0 -999.0 -999.0 -999.0 -999.0 -999.0 1.8 86 18.9 -999.0 -999.0 8 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 8 0 90
1997 187 9 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 90 18.3 -999.0 -999.0 7 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 7 0 110
1997 187 10 0 -999.0 -999.0 -999.0 -999.0 -999.0 1.8 91 18.3 -999.0 -999.0 9 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 9 0 100
1997 187 11 0 -999.0 -999.0 -999.0 -999.0 -999.0 1.2 91 18.4 -999.0 -999.0 16 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 16 0 120
1997 187 12 0 -999.0 -999.0 -999.0 -999.0 -999.0 0.6 88 18.4 -999.0 -999.0 63 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 63 0 130
1997 187 13 0 -999.0 -999.0 -999.0 -999.0 -999.0 1.2 86 19.0 -999.0 -999.0 110 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 110 0 80
1997 187 14 0 -999.0 -999.0 -999.0 -999.0 -999.0 1.2 82 19.1 -999.0 -999.0 118 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 118 0 70
1997 187 15 0 -999.0 -999.0 -999.0 -999.0 -999.0 1.2 78 19.5 -999.0 -999.0 144 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 144 0 50
1997 187 16 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.7 77 20.2 -999.0 -999.0 159 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 159 0 70
1997 187 17 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.2 76 20.4 -999.0 -999.0 139 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 139 0 70
1997 187 18 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.3 74 20.7 -999.0 -999.0 110 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 110 0 270
1997 187 19 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.3 75 20.4 -999.0 -999.0 35 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 35 0 210
1997 187 20 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.5 77 19.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 340
1997 187 21 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.2 80 18.9 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 50
1997 187 22 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.3 87 18.3 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 340
1997 187 23 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.3 92 17.1 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 90
1997 188 0 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 91 17.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 60
1997 188 1 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.3 90 17.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 110
1997 188 2 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.9 85 18.3 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 90
1997 188 3 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.3 83 18.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 90
1997 188 4 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.3 78 18.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 188 5 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.3 77 18.3 -999.0 -999.0 7 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 7 0 90
1997 188 6 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.1 74 18.4 -999.0 -999.0 70 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 70 0 80
1997 188 7 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 69 19.3 -999.0 -999.0 127 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 127 0 100
1997 188 8 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.3 64 19.9 -999.0 -999.0 242 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 242 0 80
1997 188 9 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.3 60 20.3 -999.0 -999.0 397 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 305 129 70
1997 188 10 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.6 65 20.3 -999.0 -999.0 545 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 960 240
1997 188 11 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.3 73 20.4 -999.0 -999.0 609 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 975 270
1997 188 12 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.0 78 20.4 -999.0 -999.0 547 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 978 280
1997 188 13 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.3 74 20.3 -999.0 -999.0 478 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 420 0 260
